ID,r01,r02,r03,r04,r05,r06,r07,r08,r09,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43
236,00000910,"DEV CERDO SIN HUESO","2014-05-07 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-11-26 00:00:00",0.00000,0.00000,0.00000,-1,0.00000,0.00000,99,,1,-7035.66000,"2017-04-01 00:00:00",0.00000,0.00000,"2019-12-09 15:08:31",0,0,0,0,0,,"DEV CERDO SIN HUESO",NULL,0,0,1,,,0.00000,0,2
237,00000911,"DEV CERDO CON HUESO","2014-05-07 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-10-01 00:00:00",0.00000,0.00000,0.00000,110,0.00000,0.00000,99,,1,-5056.05000,"2017-03-16 00:00:00",0.00000,0.00000,"2019-12-09 15:08:31",0,0,0,0,0,,"DEV CERDO CON HUESO",NULL,0,0,1,,,0.00000,0,2
238,00000912,"DEV LECHON","2014-05-07 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-09-08 00:00:00",0.00000,0.00000,0.00000,110,0.00000,0.00000,99,,1,-208.80000,"2016-09-17 00:00:00",0.00000,0.00000,"2019-12-09 15:08:31",0,0,0,0,0,,"DEV LECHON",NULL,0,0,1,,,0.00000,0,2
239,00000913,"DEV CORDERO","2014-05-07 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-09-17 00:00:00",0.00000,0.00000,0.00000,110,0.00000,0.00000,99,,3,-950.47000,"2016-09-23 00:00:00",0.00000,0.00000,"2019-12-09 15:08:31",0,0,0,0,0,,"DEV CORDERO",NULL,0,0,1,,,0.00000,0,2
240,00000914,"DEV GRASA","2014-05-07 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-11-26 00:00:00",0.00000,0.00000,0.00000,110,0.00000,0.00000,99,,3,-62187.17000,"2015-07-01 00:00:00",0.00000,0.00000,"2019-12-09 15:08:31",0,0,0,0,0,,"DEV GRASA",NULL,0,0,1,,,0.00000,0,2
241,00000915,"DEV ACHURAS","2014-05-07 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-11-26 00:00:00",0.00000,0.00000,0.00000,110,0.00000,0.00000,99,,3,-12087.01000,"2017-04-01 00:00:00",0.00000,0.00000,"2019-12-09 15:08:31",0,0,0,0,0,,"DEV ACHURAS",NULL,0,0,1,,,0.00000,0,2
242,00000916,"DEV ELABORADOS","2014-05-07 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-11-26 00:00:00",0.00000,0.00000,0.00000,110,0.00000,0.00000,99,,1,-9297.01000,"2017-07-07 00:00:00",0.00000,0.00000,"2019-12-09 15:08:31",0,0,0,0,0,,"DEV ELABORADOS",NULL,0,0,1,,,0.00000,0,2
243,00000917,"DEV POLLO","2014-05-07 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-11-26 00:00:00",0.00000,0.00000,0.00000,-1,0.00000,0.00000,99,,1,-36089.81000,"2017-07-07 00:00:00",0.00000,0.00000,"2019-12-09 15:08:31",0,0,0,0,0,,"DEV POLLO",NULL,0,0,1,,,0.00000,0,2
244,00000276,"PAQ. GRASA P/JUGO BOVINO X KG","2014-06-05 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2020-02-11 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,202,-515.36000,"2020-02-08 00:00:00",0.00000,0.00000,"2019-12-18 14:16:45",0,0,0,4200,0,,"PAQ. GRASA P/JUGO BOVINO X KG",NULL,0,0,1,,,0.00000,0,2
245,00000277,"PALETA SANDWICHERA MITY","2014-06-05 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2020-02-11 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,202,-833.70000,"2018-04-10 00:00:00",0.00000,0.00000,"2019-12-18 14:16:45",0,0,0,4200,0,,"PALETA SANDWICHERA MITY",NULL,0,0,1,,,0.00000,0,2
246,00000278,"MORTADELA MINI X UNID.","2014-08-04 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2019-05-21 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,1,-11.90000,"2017-09-01 00:00:00",0.00000,0.00000,"2019-12-18 14:16:45",0,0,0,4200,0,,"MORTADELA MINI X UNID.",NULL,0,0,1,,,0.00000,0,2
247,00000602,FLETES,"2014-08-05 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2019-09-05 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,1,-33554.00000,"2019-09-05 00:00:00",0.00000,0.00000,"2019-12-09 15:08:32",0,0,0,4999,0,,FLETES,NULL,0,0,1,,,0.00000,0,2
248,00562823,"FIAMBRE SURTIDO ( 5 PIEZAS)","2014-11-18 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2014-11-18 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,202,0.00000,NULL,0.00000,0.00000,"2019-12-18 14:09:39",0,0,0,4200,0,,SURTIDO,NULL,0,0,1,,,0.00000,0,2
249,00000451,"BIFE ANGOSTO C/H","2015-02-03 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2016-05-26 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,204,-3.08000,"2016-05-26 00:00:00",0.00000,0.00000,"2019-12-09 15:08:32",0,0,0,4400,0,,"BIFE ANGOSTO C/H",NULL,0,0,1,,,0.00000,0,2
250,00000918,"DEV TENDON PARA MORCILLA","2015-10-07 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-10-05 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,1,-3572.28000,"2017-07-07 00:00:00",0.00000,0.00000,"2019-12-09 15:08:32",0,0,0,0,0,,"DEV TENDON PARA MORCILLA",NULL,0,0,1,,,0.00000,0,2
251,00000270,"MILANESAS DE POLLO","2016-10-18 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2020-02-11 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,201,-848.74000,"2019-06-15 00:00:00",0.00000,0.00000,"2019-12-18 14:16:45",1002,0,0,0,0,C:/JWIN/JQGestion/Imagenes/Articulos/jpg/00000270.jpg,"MILANESAS DE POLLO",NULL,0,0,1,,,0.00000,0,2
252,00000271,"HAMBURGUESAS OFERTA ZONA X 4","2016-11-23 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2020-02-06 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,202,-52.00000,"2017-12-07 00:00:00",0.00000,0.00000,"2019-12-18 14:10:24",0,0,0,4200,0,,"HAMBURGUESAS OFERTA ZONA",NULL,0,0,1,,,0.00000,0,2
253,00000272,"SALAMINES DE OFERTA","2016-11-23 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-10-09 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,202,0.00000,NULL,0.00000,0.00000,"2019-12-18 14:08:06",0,0,0,4200,0,,"SALAMINES DE OFERTA",NULL,0,0,1,,,0.00000,0,2
254,00000284,"HAMBUEGUESA SUPER ZONA","2016-12-12 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2020-02-11 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,202,-349.00000,"2018-04-04 00:00:00",0.00000,0.00000,"2019-12-18 14:10:25",0,0,0,0,0,,"HAMBUEGUESA SUPER ZONA",NULL,0,0,1,,,0.00000,0,2
255,00000285,"HAMBURGUESA ZONA","2016-12-12 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2019-02-11 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,202,0.00000,NULL,0.00000,0.00000,"2019-12-18 14:10:25",0,0,0,0,0,,"HAMBURGUESA ZONA",NULL,0,0,1,,,0.00000,0,2
256,00000286,"HAMBURGUESA CHICA ZONA","2016-12-12 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2019-02-08 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,202,0.00000,NULL,0.00000,0.00000,"2019-12-18 14:10:25",0,0,0,0,0,,"HAMBURGUESA CHICA ZONA",NULL,0,0,1,,,0.00000,0,2
257,00000423,"OJO DE BIFE","2016-12-13 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2019-10-31 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,204,0.00000,NULL,0.00000,0.00000,"2019-12-18 14:16:45",1002,0,0,0,0,,"OJO DE BIFE",NULL,0,0,1,,,0.00000,0,2
258,00000339,"CORDERO DE 10 A 11.900 KG","2016-12-16 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2016-12-16 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,207,0.00000,NULL,0.00000,0.00000,"2019-12-18 14:16:45",0,0,0,4700,0,C:/JWIN/JQGestion/Imagenes/Articulos/jpg/00000339.jpg,"CORDERO DE 12 A 14 KG",NULL,0,0,1,,,0.00000,0,2
259,00000340,"CORDERO DE 12 A 15.900 KG","2016-12-16 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-07-06 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,207,-16.00000,"2017-01-07 00:00:00",0.00000,0.00000,"2019-12-18 14:16:45",0,0,0,4700,0,C:/JWIN/JQGestion/Imagenes/Articulos/jpg/00000340.jpg,"CORDERO DE 14.100 A 16 KG",NULL,0,0,1,,,0.00000,0,2
260,00000343,"CORDERO DE 16 A 19 KG","2016-12-16 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-07-28 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,207,0.00000,"2016-12-23 00:00:00",0.00000,0.00000,"2019-12-18 14:16:45",0,0,0,4700,0,C:/JWIN/JQGestion/Imagenes/Articulos/jpg/00000343.jpg,"CORDERO MAS DE 16 KG",NULL,0,0,1,,,0.00000,0,2
261,00000279,"PULPA ENV AL VACIO","2016-12-17 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2019-12-19 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,1,0.00000,"2016-12-22 00:00:00",0.00000,0.00000,"2019-12-09 15:08:32",0,0,0,4400,0,,"PULPA ENV AL VACIO",NULL,0,0,1,,,0.00000,0,2
262,00000344,"GRASA DE CREDO","2016-12-21 00:00:00",0,0.00000,0.00000,0.00000,0.00000,,0,0,0,"2019-11-14 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,203,0.00000,NULL,0.00000,0.00000,"2017-09-05 12:16:52",0,0,0,4300,0,,"GRASA DE CREDO",NULL,0,0,1,,,0.00000,0,2
263,00000345,"PICADA DE CERDO","2016-12-21 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2020-02-07 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,1,0.00000,NULL,0.00000,0.00000,"2019-12-18 14:16:45",0,0,0,4300,0,,"PICADA DE CERDO",NULL,0,0,1,,,0.00000,0,2
264,00000346,"PULPA DE CERDO ENV AL VACIO","2016-12-22 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2019-12-19 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,203,0.00000,"2016-12-22 00:00:00",0.00000,0.00000,"2019-12-09 15:08:32",0,0,0,4300,0,,"PULPA DE CERDO ENV AL VACIO",NULL,0,0,1,,,0.00000,0,2
265,00000347,"PATA DE CERDO COCIDA","2016-12-22 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2016-12-22 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,1,0.00000,NULL,0.00000,0.00000,"2019-12-09 15:08:32",0,0,0,4300,0,,"PATA DE CERDO COCIDA",NULL,0,0,1,,,0.00000,0,2
266,00000348,"LECHON COCIDO","2016-12-22 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2019-05-22 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,1,0.00000,NULL,0.00000,0.00000,"2019-12-09 15:08:32",0,0,0,4300,0,,"LECHON COCIDA",NULL,0,0,1,,,0.00000,0,2
267,00000287,"PALETA DE DESCARTE","2017-01-05 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2017-01-05 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,202,0.00000,NULL,0.00000,0.00000,"2019-12-18 14:16:45",0,0,0,4200,0,,"PALETA DE DESCARTE",NULL,0,0,1,,,0.00000,0,2
268,00000280,"SALAMIN DE OFERTA","2017-01-09 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2019-11-21 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,202,-600.00000,"2017-11-27 00:00:00",0.00000,0.00000,"2019-12-18 14:16:45",0,0,0,4200,0,,"SALAMIN DE OFERTA",NULL,0,0,1,,,0.00000,0,2
269,00000288,"BARRA HIELO","2017-01-11 00:00:00",0,0.00000,0.00000,0.00000,0.00000,,0,0,0,"2017-01-11 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,1,-210.00000,"2017-01-11 00:00:00",0.00000,0.00000,"2017-09-05 12:16:48",0,0,0,4200,0,,"BARRA HIELO",NULL,0,0,1,,,0.00000,0,2
270,00000294,"HAMBURGUESA CHICA POR UNIDAD","2017-01-12 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2020-01-11 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,1,-246.00000,"2018-04-10 00:00:00",0.00000,0.00000,"2019-12-18 14:16:45",0,0,0,4200,0,,"HAMBURGUESA CHICA POR UNIDAD",NULL,0,0,1,,,0.00000,0,2
271,00000295,"HAMBURGUESA GRANDE POR UNIDAD","2017-01-12 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2020-02-07 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,1,-613.40000,"2018-03-31 00:00:00",0.00000,0.00000,"2019-12-18 14:16:46",0,0,0,4200,0,C:/JWIN/JQGestion/Imagenes/Articulos/jpg/00000295.jpg,"HAMBURGUESA GRANDE POR UNIDAD",NULL,0,0,1,,,0.00000,0,2
272,00000452,"CUARTO VACUNO PESADO","2017-01-13 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2017-04-21 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,1,-111.50000,"2017-04-21 00:00:00",0.00000,0.00000,"2019-12-18 14:16:46",0,0,0,4800,0,,"CUARTO VACUNO PESADO",NULL,0,0,1,,,0.00000,0,2
273,00000297,"MIL CARNE ENV ATMOSF CONT.","2017-05-05 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-02-09 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,1,-11.60000,"2017-09-19 00:00:00",0.00000,0.00000,"2019-12-18 14:10:25",0,0,0,0,0,,"MIL CARNE ENV ATMOSF CONT.",NULL,0,0,1,,,0.00000,0,2
274,00000289,"SUPREMA DE POLLO","2017-06-05 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-11-15 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,1,0.00000,NULL,0.00000,0.00000,"2019-12-09 15:08:32",0,0,0,0,0,,"SUPREMA DE POLLO",NULL,0,0,1,,,0.00000,0,2
275,00000919,"PROD TRANS","2017-06-12 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-06-13 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,1,-3054.36000,NULL,0.00000,0.00000,"2019-12-09 15:01:21",0,0,0,0,0,,"PROD TRANS",NULL,0,0,1,,,0.00000,0,2
276,00000470,"ASADO DE VACA","2017-06-14 00:00:00",0,0.00000,0.00000,0.00000,0.00000,,0,0,0,"2017-06-14 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,204,0.00000,NULL,0.00000,0.00000,"2017-09-05 12:16:56",0,0,0,4400,0,,"ASADO DE VACA",NULL,0,0,1,,,0.00000,0,2
277,00000471,"MATAMBRE DE VACA","2017-06-14 00:00:00",0,0.00000,0.00000,0.00000,0.00000,,0,0,0,"2019-04-05 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,204,0.00000,NULL,0.00000,0.00000,"2017-09-05 12:16:56",0,0,0,4400,0,,"MATAMBRE DE VACA",NULL,0,0,1,,,0.00000,0,2
278,00000472,"VACIO DE VACA","2017-06-14 00:00:00",0,0.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-06-21 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,204,0.00000,NULL,0.00000,0.00000,"2017-09-05 12:16:56",0,0,0,4400,0,,"VACIO DE VACA",NULL,0,0,1,,,0.00000,0,2
279,00000331,"REEBS DE CERDO","2017-09-05 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2019-02-22 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,1,0.00000,NULL,0.00000,0.00000,"2019-12-18 14:16:46",0,0,0,0,0,,"REEBS DE CERDO",NULL,0,0,1,,,0.00000,0,2
280,00000920,"DEV. LECHON ENTERO","2017-09-26 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2017-09-26 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,1,0.00000,NULL,0.00000,0.00000,"2019-12-09 15:01:21",0,0,0,0,0,C:/JWIN/JQGestion/Imagenes/Articulos/jpg/00000920.jpg,DEV.LECH,NULL,0,0,1,,,0.00000,0,2
281,00000921,"DEV. CORDERO ENTERO","2017-09-26 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-11-26 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,207,-10.80000,NULL,0.00000,0.00000,"2019-12-09 15:01:21",0,0,0,0,0,C:/JWIN/JQGestion/Imagenes/Articulos/jpg/00000921.jpg,"DEV. CORD",NULL,0,0,1,,,0.00000,0,2
282,00000217,"HAMB GIGANTE POR UNIDAD","2017-09-26 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-11-24 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,1,0.00000,NULL,0.00000,0.00000,"2019-12-18 14:16:46",0,0,0,0,0,C:/JWIN/JQGestion/Imagenes/Articulos/jpg/00000217.jpg,"HAMB GIGANTE POR UNIDAD",NULL,0,0,1,,,0.00000,0,2
283,00000349,"CORDERO DE MAS DE 19 KG","2017-11-16 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2017-11-16 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,207,0.00000,NULL,0.00000,0.00000,"2019-12-18 14:16:46",0,0,0,4700,0,C:/JWIN/JQGestion/Imagenes/Articulos/jpg/00000349.jpg,"CORDERO DE MAS DE 19 KG",NULL,0,0,1,,,0.00000,0,2
284,00000298,"TABLA DE FIAMBRE MINI","2017-11-23 00:00:00",0,0.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-10-22 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,202,-16.00000,NULL,0.00000,0.00000,"2017-11-23 10:13:16",0,0,0,4200,0,C:/JWIN/JQGestion/Imagenes/Articulos/jpg/00000298.jpg,"TABLA DE FIAMBRE MINI",NULL,0,0,1,,,0.00000,0,2
285,00000299,"TABLA DE FIAMBRE CHICA","2017-11-23 00:00:00",0,0.00000,0.00000,0.00000,0.00000,,0,0,0,"2020-02-10 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,202,-16.00000,NULL,0.00000,0.00000,"2017-11-23 10:13:44",0,0,0,4200,0,C:/JWIN/JQGestion/Imagenes/Articulos/jpg/00000299.jpg,"TABLA DE FIAMBRE CHICA",NULL,0,0,1,,,0.00000,0,2
286,00000350,"MILANESAS DE CERDO","2018-03-21 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2019-03-18 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,2,0.00000,NULL,0.00000,0.00000,"2019-12-18 14:10:25",0,0,0,4300,0,C:/JWIN/JQGestion/Imagenes/Articulos/jpg/00000350.jpg,"MILANESAS DE CERDO",NULL,0,0,1,,,0.00000,0,2
287,00000321,"CORTE PARRILLA (CERDO)","2018-05-17 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2020-02-11 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,203,-25.00000,"2020-02-08 00:00:00",0.00000,0.00000,"2019-12-18 14:16:46",0,0,0,4300,0,C:/JWIN/JQGestion/Imagenes/Articulos/jpg/00000321.jpg,"CORTE PARRILLA (CERDO)",NULL,0,0,1,,,0.00000,0,2
288,00000420,"CORTE MADRON","2018-05-17 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2019-11-08 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,204,0.00000,NULL,0.00000,0.00000,"2019-12-18 14:16:46",0,0,0,4400,0,C:/JWIN/JQGestion/Imagenes/Articulos/jpg/00000420.jpg,"CORTE MADRON",NULL,0,0,1,,,0.00000,0,2
289,00000410,"ASADO PLANCHA EXP","2018-09-24 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2020-02-11 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,204,-31.90000,"2020-02-08 00:00:00",0.00000,0.00000,"2020-01-16 15:22:17",0,0,0,4400,0,C:/Jwin/JQGESTION2/Imagenes/Articulos/jpg/00000410.jpg,"ASADO PLANCHA EXP",NULL,0,0,1,,,0.00000,0,2
290,00000415,"ASADO COMP.VAC. Y MAT. EXPOR","2018-12-05 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2020-02-11 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,204,-4.00000,"2020-02-10 00:00:00",0.00000,0.00000,"2020-01-16 15:22:17",0,0,0,4400,0,C:/Jwin/JQGESTION2/Imagenes/Articulos/jpg/00000415.jpg,"ASADO COMP.VAC. Y MAT. EXPOR",NULL,0,0,1,,,0.00000,0,2
291,00000424,"VACIO EXPORTACION","2019-01-29 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2019-11-01 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,204,0.00000,NULL,0.00000,0.00000,"2019-12-18 14:16:46",0,0,0,4400,0,C:/Jwin/JQGESTION2/Imagenes/Articulos/jpg/00000424.jpg,"VACIO EXPORTACION",NULL,0,0,1,,,0.00000,0,2
292,00000425,"NALGA C/TAPA EXPORTACION","2019-01-29 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2019-03-23 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,204,0.00000,NULL,0.00000,0.00000,"2019-12-18 14:16:46",0,0,0,4400,0,C:/Jwin/JQGESTION2/Imagenes/Articulos/jpg/00000425.jpg,"NALGA C/TAPA EXPORTACION",NULL,0,0,1,,,0.00000,0,2
293,00000475,"MATAMBRE DE NOVILLO EXP.","2019-03-19 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2019-04-20 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,204,0.00000,NULL,0.00000,0.00000,"2019-12-18 14:16:46",0,0,0,4400,0,C:/Jwin/JQGESTION2/Imagenes/Articulos/jpg/00000475.jpg,"MATAMBRE DE NOVILLO EXP.",NULL,0,0,1,,,0.00000,0,2
294,00000221,"LEBERWURST ENV. AL VACIO","2019-03-30 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2019-04-11 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,1,0.00000,NULL,0.00000,0.00000,"2019-12-18 14:16:46",0,0,0,4200,0,C:/Jwin/JQGESTION2/Imagenes/Articulos/jpg/00000221.jpg,"LEBERWURST ENV. AL VACIO",NULL,0,0,1,,,0.00000,0,2
295,00000476,"ASADO COMP.NOV.EXP","2019-11-01 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2019-11-01 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,204,0.00000,NULL,0.00000,0.00000,"2019-12-18 14:10:26",0,0,0,4400,0,C:/Jwin/JQGESTION2/Imagenes/Articulos/jpg/00000476.jpg,"ASADO COMP.NOV.EXP",NULL,0,0,1,,,0.00000,0,2
296,00000477,"ASADO COM.OFERTA","2019-11-01 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2019-11-01 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,204,0.00000,NULL,0.00000,0.00000,"2019-12-18 14:10:26",0,0,0,4400,0,C:/Jwin/JQGESTION2/Imagenes/Articulos/jpg/00000477.jpg,"ASADO COM.OFERTA",NULL,0,0,1,,,0.00000,0,2
